corr_data_correlation_min,corr_data_correlation_max,corr_data_correlation_median,corr_data_correlation_mean,corr_data_correlation_std,corr_data_abs_correlation_min,corr_data_abs_correlation_max,corr_data_abs_correlation_median,corr_data_abs_correlation_mean,corr_data_abs_correlation_std,model_roc_auc,permutation_ranks_corr,shap_ranks_corr,gain_ranks_corr,drop_and_relearn_ranks_corr,permute_and_relearn_ranks_corr
0.2656248119121455,0.6048533257001553,0.43612669493416373,0.44476511680542674,0.08391943940565096,0.2656248119121455,0.6048533257001553,0.43612669493416373,0.44476511680542674,0.08391943940565096,0.9139716257446319,0.8184873949579832,0.8050313758012188,0.8060293692008359,0.7169747899159663,0.7169747899159663
0.27174988729186655,0.6033425962085635,0.46733557094485556,0.4643801144044422,0.06820280399937502,0.27174988729186655,0.6033425962085635,0.46733557094485556,0.4643801144044422,0.06820280399937502,0.926987293391558,0.7451140456182472,0.7886716737430802,0.7894040079894425,0.4559423769507803,0.456422569027611
0.2715228604522984,0.600571024635374,0.45442231065795463,0.45203712697661264,0.07214570047382411,0.2715228604522984,0.600571024635374,0.45442231065795463,0.45203712697661264,0.07214570047382411,0.9258713463120899,0.8490276110444177,0.8653637028320893,0.8744514787193735,0.34818727490996393,0.44777911164465783
0.2529100985054454,0.6080093327390214,0.4322092903298886,0.43613954595416027,0.07965376474302967,0.2529100985054454,0.6080093327390214,0.4322092903298886,0.43613954595416027,0.07965376474302967,0.9379752334868545,0.8234813925570227,0.8319427655387497,0.8406332474792365,0.6857623049219687,0.6988235294117647
0.2549199149526738,0.6138082296966546,0.43832285784962366,0.44447034825022624,0.08293564400444504,0.2549199149526738,0.6138082296966546,0.43832285784962366,0.44447034825022624,0.08293564400444504,0.9024637412287102,0.8150300120048019,0.8517570381082826,0.8511293230399722,0.6712605042016807,0.687202881152461
0.44602516868789177,0.5140322043982412,0.4836794412608061,0.48332097150443365,0.011085460399312142,0.44602516868789177,0.5140322043982412,0.4836794412608061,0.48332097150443365,0.011085460399312142,0.9006834772321192,0.8699639855942376,0.904231919723169,0.8997409494248915,0.40312124849939973,0.40312124849939973
0.4683174598999328,0.5165218041599478,0.49256943835231143,0.4926486504668759,0.00823756406643678,0.4683174598999328,0.5165218041599478,0.49256943835231143,0.4926486504668759,0.00823756406643678,0.934716470501126,0.6598319327731091,0.7207295947846066,0.7211767668614081,0.5257623049219687,0.5257623049219687
0.45786281285318364,0.5142292189867741,0.4879710915944752,0.48743626189086375,0.00979397854398911,0.45786281285318364,0.5142292189867741,0.4879710915944752,0.48743626189086375,0.00979397854398911,0.9150972966038919,0.865642256902761,0.9296069008844213,0.9227919579026013,0.7512605042016807,0.7415606242496998
0.45803527360984514,0.5223583641845917,0.4931824682121952,0.4923720905427036,0.010953668249414886,0.45803527360984514,0.5223583641845917,0.4931824682121952,0.4923720905427036,0.010953668249414886,0.9410278856971424,0.8767827130852341,0.8408888824162868,0.8395172023284534,0.7874669867947178,0.7721008403361344
0.45048713616076613,0.5186343163859357,0.48983495358311374,0.4892586733149875,0.010602912925006036,0.45048713616076613,0.5186343163859357,0.48983495358311374,0.4892586733149875,0.010602912925006036,0.9090537012738751,0.8171428571428572,0.8707637896798185,0.8665166667465717,0.27078031212484993,0.27078031212484993
0.36465405024112507,0.5132137241764475,0.45217752503235115,0.45145928038538813,0.029848160840499276,0.36465405024112507,0.5132137241764475,0.45217752503235115,0.45145928038538813,0.029848160840499276,0.9031892829251642,0.8557503001200479,0.8630094570554984,0.8634110669476771,0.586266506602641,0.5512124849939976
0.38454313061562223,0.5147255662331399,0.4682701061858566,0.4649675713013898,0.02229977357949722,0.38454313061562223,0.5147255662331399,0.4682701061858566,0.4649675713013898,0.02229977357949722,0.9327639110032447,0.7025690276110444,0.6873631308093174,0.6850363130099936,0.6430252100840336,0.6430252100840336
0.3784295628463001,0.5068557324104116,0.4608730978469222,0.45767897290437454,0.025071625672340583,0.3784295628463001,0.5068557324104116,0.4608730978469222,0.45767897290437454,0.025071625672340583,0.9173587939698492,0.7824729891956782,0.8288669208070042,0.8274022328395064,0.721968787515006,0.7185114045618246
0.3773572425319534,0.5204900199108731,0.45747823891642264,0.4561465070121011,0.029371114718264583,0.3773572425319534,0.5204900199108731,0.45747823891642264,0.4561465070121011,0.029371114718264583,0.9405172018933534,0.8280912364945977,0.8790312335972914,0.8799551788355251,0.5664825930372148,0.5186554621848739
0.3704603220912045,0.5166775908404055,0.4582726829684191,0.4560530940541114,0.029342641252078402,0.3704603220912045,0.5166775908404055,0.4582726829684191,0.4560530940541114,0.029342641252078402,0.9093589667063589,0.8527731092436974,0.8631188433832675,0.8637348068754233,0.29920768307322926,0.29920768307322926
0.27941144263955936,0.5115739999347844,0.40927890155193697,0.4109980830592446,0.051952072594434316,0.27941144263955936,0.5115739999347844,0.40927890155193697,0.4109980830592446,0.051952072594434316,0.9051191458428924,0.7632653061224489,0.803986348136314,0.8053209357026514,0.7671068427370948,0.7657623049219687
0.29585904609938346,0.5120161092818598,0.4319700981243894,0.427715814722411,0.04037177515042065,0.29585904609938346,0.5120161092818598,0.4319700981243894,0.427715814722411,0.04037177515042065,0.9308283451402881,0.7380072028811524,0.8391200073184294,0.8374074082856985,0.737719087635054,0.737719087635054
0.29269718217966223,0.5018045930250717,0.4232238039018718,0.418496410166717,0.04379708204299732,0.29269718217966223,0.5018045930250717,0.4232238039018718,0.418496410166717,0.04379708204299732,0.9184801269568202,0.8648739495798319,0.9313348774790294,0.9376467080531236,0.5139495798319328,0.5176950780312125
0.286236513048154,0.5178181809917862,0.410141484507357,0.4102508240858604,0.05038113342201053,0.286236513048154,0.5178181809917862,0.410141484507357,0.4102508240858604,0.05038113342201053,0.9388459065983286,0.821656662665066,0.8435815785213538,0.8440835908865773,0.6493637454981993,0.6493637454981993
0.28099630719767976,0.5156818886491854,0.41362721171714706,0.413837761585203,0.05121990717159354,0.28099630719767976,0.5156818886491854,0.41362721171714706,0.413837761585203,0.05121990717159354,0.9108473273468545,0.8910924369747898,0.8801171809857733,0.8780956657839686,0.6674189675870348,0.6714525810324129
0.20947922728080687,0.5092415393708103,0.3642973326256211,0.37005083359677415,0.07092813432506612,0.20947922728080687,0.5092415393708103,0.3642973326256211,0.37005083359677415,0.07092813432506612,0.9075302897864103,0.8019687875150059,0.8274840385606476,0.8348293056215829,0.8251140456182472,0.8308763505402161
0.22312257015326217,0.5084222175434387,0.39011840591643054,0.38777786394945946,0.0564142712727494,0.22312257015326217,0.5084222175434387,0.39011840591643054,0.38777786394945946,0.0564142712727494,0.9266342339518286,0.7696038415366147,0.7422106296759338,0.7449039271457976,0.6531092436974789,0.6531092436974789
0.22077258817935735,0.4989449146273845,0.38009658351278697,0.3772377267785783,0.05979176518370828,0.22077258817935735,0.4989449146273845,0.38009658351278697,0.3772377267785783,0.05979176518370828,0.9196437042869341,0.8232893157262905,0.8617277404696622,0.8575968764509752,0.761344537815126,0.7637454981992796
0.2115444418281609,0.5168981455431108,0.36005603266359965,0.3639402281072627,0.06767715827942808,0.2115444418281609,0.5168981455431108,0.36005603266359965,0.3639402281072627,0.06767715827942808,0.932547022867713,0.7282112845138056,0.8082942267747494,0.8077850971282547,0.558031212484994,0.5569747899159664
0.20961458658122226,0.5145411786816412,0.3666369958526842,0.3710565835288776,0.06960204168104689,0.20961458658122226,0.5145411786816412,0.3666369958526842,0.3710565835288776,0.06960204168104689,0.9074370535642138,0.7729651860744298,0.8680186980278419,0.8705048187692547,0.5909723889555822,0.6087394957983192
