corr_data_correlation_min,corr_data_correlation_max,corr_data_correlation_median,corr_data_correlation_mean,corr_data_correlation_std,corr_data_abs_correlation_min,corr_data_abs_correlation_max,corr_data_abs_correlation_median,corr_data_abs_correlation_mean,corr_data_abs_correlation_std,model_roc_auc,permutation_ranks_corr,shap_ranks_corr,gain_ranks_corr
0.40179069138738394,0.7010091768537979,0.5731415368616618,0.5771987795028404,0.07210042728695558,0.40179069138738394,0.7010091768537979,0.5731415368616618,0.5771987795028404,0.07210042728695558,0.9057473739438652,0.7602881152460984,0.7897554514650978,0.7894522241848273
0.30371830106120595,0.7006963561291123,0.5097570019345588,0.5196284173666572,0.09888319713847525,0.30371830106120595,0.7006963561291123,0.5097570019345588,0.5196284173666572,0.09888319713847525,0.9082960252378246,0.815798319327731,0.8216439682447791,0.8234918587212464
0.2314746456307585,0.7003184668138129,0.44997633943769283,0.4667802193657221,0.11887103911017247,0.2314746456307585,0.7003184668138129,0.44997633943769283,0.4667802193657221,0.11887103911017247,0.9118665882719718,0.7729651860744298,0.7698359620700406,0.7645146309986728
0.17961417601250318,0.6998757480920464,0.396333926822243,0.42023929654816017,0.1327018234420908,0.17961417601250318,0.6998757480920464,0.396333926822243,0.42023929654816017,0.1327018234420908,0.9147367469042883,0.7255222088835533,0.7030364503603403,0.704932637819613
0.14067355775342788,0.699368476999494,0.34956719505784256,0.37990325421863425,0.14172193982243392,0.14067355775342788,0.699368476999494,0.34956719505784256,0.37990325421863425,0.14172193982243392,0.9173301702388611,0.781704681872749,0.7483498328384802,0.748450235311525
0.11107166188222183,0.6987969679881859,0.3103333335544796,0.3450861548220473,0.1472033239137179,0.11107166188222183,0.6987969679881859,0.3103333335544796,0.3450861548220473,0.1472033239137179,0.9211259968450399,0.7848739495798319,0.7742931790930088,0.7732951856933916
0.08893618534054337,0.698161572434555,0.27743142705609053,0.31498635498491323,0.15014866198042737,0.08893618534054337,0.698161572434555,0.27743142705609053,0.31498635498491323,0.15014866198042737,0.923180772345078,0.7965906362545019,0.7704499812878618,0.7697424509672302
0.07208677122688391,0.6974626780924236,0.24949433524994524,0.2888574811617529,0.15129732996413003,0.07208677122688391,0.6974626780924236,0.24949433524994524,0.2888574811617529,0.15129732996413003,0.9237946102642388,0.7769987995198078,0.7718942127674565,0.7717938102944117
0.05876732105260265,0.6967007084924115,0.22600004322133632,0.2660573587965223,0.1511804855478346,0.05876732105260265,0.6967007084924115,0.22600004322133632,0.2660573587965223,0.1511804855478346,0.9241951314848842,0.8108043217286914,0.7741897844112008,0.7710564358484033
0.5473780279190376,0.6071783166120471,0.581676023747634,0.5807940572420929,0.011399700449172226,0.5473780279190376,0.6071783166120471,0.581676023747634,0.5807940572420929,0.011399700449172226,0.9006218282035586,0.8507563025210083,0.8607504014119932,0.8594451692624124
0.4499900745993227,0.6052062021780131,0.5430736229517733,0.5423728321018415,0.03474497097038216,0.4499900745993227,0.6052062021780131,0.5430736229517733,0.5423728321018415,0.03474497097038216,0.9030678244908519,0.8326050420168067,0.8972969016002548,0.8985017312767908
0.34694703477510486,0.6026580523178315,0.4910856039452814,0.49367998466227175,0.06153253172138663,0.34694703477510486,0.6026580523178315,0.4910856039452814,0.49367998466227175,0.06153253172138663,0.9038520391997973,0.7612484993997599,0.8372127906956397,0.837009138837042
0.26216441691014203,0.5994098199880102,0.4369281649598592,0.44443782836759055,0.08443322019705098,0.26216441691014203,0.5994098199880102,0.4369281649598592,0.44443782836759055,0.08443322019705098,0.9050177322574526,0.8001440576230492,0.7785486782763075,0.7643544459828784
0.19964390284374584,0.5991576552553404,0.385999626621038,0.39923403462792706,0.10157626006398608,0.19964390284374584,0.5991576552553404,0.385999626621038,0.39923403462792706,0.10157626006398608,0.9079425976919603,0.8552701080432172,0.8342337434274529,0.8391967617118687
0.15403803043653821,0.5988501380561855,0.34076915397208857,0.35942758319646245,0.11347559074469929,0.15403803043653821,0.5988501380561855,0.34076915397208857,0.35942758319646245,0.11347559074469929,0.9113868399999999,0.7779591836734694,0.8055232700391756,0.792282345467354
0.11851463431989481,0.5984874730687071,0.30076954049688115,0.3249330344121063,0.12126445241372345,0.11851463431989481,0.5984874730687071,0.30076954049688115,0.3249330344121063,0.12126445241372345,0.916079396643176,0.7592316926770708,0.8073426337208,0.8117899671647705
0.09224861998490196,0.5980698967297975,0.2666035893285175,0.295163351699228,0.1260216794847464,0.09224861998490196,0.5980698967297975,0.2666035893285175,0.295163351699228,0.1260216794847464,0.9175231700926804,0.7236974789915966,0.7154190856985384,0.7181983759378113
0.07256248246164636,0.5975976768540145,0.23999114297317917,0.2694313762965499,0.12860123772473414,0.07256248246164636,0.5975976768540145,0.23999114297317917,0.2694313762965499,0.12860123772473414,0.9189877989877989,0.8379831932773109,0.8323867027768727,0.8345955571838556
0.057553199064976725,0.5970711122061305,0.21574199683192632,0.24709711452956037,0.1296347138318597,0.057553199064976725,0.5970711122061305,0.21574199683192632,0.24709711452956037,0.1296347138318597,0.9189501999999999,0.7941896758703482,0.7720448164770234,0.7752576956144529
0.04591588625894475,0.5964905320284543,0.19544343876678347,0.22761003522281711,0.12957694368771613,0.04591588625894475,0.5964905320284543,0.19544343876678347,0.22761003522281711,0.12957694368771613,0.9192696367707854,0.760672268907563,0.8255362705370433,0.8208867855728921
